    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    1.402619    0.809803    1.000195   10.015156     1.235130   107.754669
    2   -0.000042    3.239284    1.000195   10.020885     1.235156   113.397458
    3   -1.402661    5.668692    1.000195   10.054437     1.235144    90.492078
    4    4.207858    0.809803    1.000195   10.033488     1.235142   128.595312
    5    2.805197    3.239284    1.000195   10.076271     1.235170   124.390480
    6    1.402577    5.668692    1.000195   10.027261     1.235156   129.700820
    7    7.013181    0.809803    1.000195   10.065296     1.235117    71.140812
    8    5.610519    3.239284    1.000195   10.044046     1.235142   129.965893
    9    4.207900    5.668692    1.000195   10.042391     1.235130    91.198645
   10    0.000000    0.000000    3.290383    9.918749     1.226722    15.310443
   11   -1.402619    2.429408    3.290383    9.980512     1.226737    15.577290
   12   -2.805281    4.858889    3.290383    9.925375     1.226706    15.362749
   13    2.805239    0.000000    3.290383    9.967015     1.226706    15.525871
   14    1.402619    2.429408    3.290383    9.956054     1.226721    15.482431
   15   -0.000042    4.858889    3.290383   10.006276     1.226691    15.663284
   16    5.610561    0.000000    3.290383    9.920742     1.226737    15.346791
   17    4.207942    2.429408    3.290383   10.012200     1.226753    15.684561
   18    2.805281    4.858889    3.290383   10.011239     1.226721    15.698745
   19    0.001262    1.620480    5.555116   10.001227     1.211914    15.505481
   20   -1.398832    4.051054    5.568431    9.988875     1.216097    15.494842
   21   -2.802503    6.478786    5.555116   10.005294     1.206573    15.528531
   22    2.815295    1.621865    5.569214    9.963383     1.220190    15.378706
   23    1.401904    4.049815    5.568431    9.951573     1.213947    15.348564
   24    0.001894    6.476162    5.568431    9.975937     1.216551    15.442537
   25    5.606648    1.625946    5.569214    9.962172     1.204893    15.377820
   26    4.206638    4.041069    5.569605    9.980699     1.217222    15.447856
   27    2.806711    6.478057    5.555507   10.016622     1.211164    15.569311
   28    1.424963    0.821391    7.815540    9.934769     1.228380    15.403529
   29    0.000042    3.222666    7.842562    9.974956     1.224962    15.590588
   30   -1.409562    5.680790    7.842562    9.955204     1.202124    15.520552
   31    4.208952    0.791436    7.856269    9.989149     1.231824    15.649099
   32    2.794887    3.252038    7.857052    9.965372     1.196810    15.549807
   33    1.423953    5.673793    7.841779    9.944151     1.229407    15.477112
   34    6.999842    0.819788    7.816324    9.968474     1.208334    15.535623
   35    5.633074    3.246572    7.855094    9.947404     1.231419    15.486863
   36    4.213118    5.648576    7.815932    9.965277     1.227831    15.520552
   37    0.010688    0.000875   10.023880   10.059922     1.217618    56.856975
   38   -1.383936    2.420371   10.187185   10.057498     1.240760   203.490595
   39   -2.785041    4.838409   10.162513   10.027589     1.274298    71.285317
   40   -1.404134    7.287787   10.187185   10.051109     1.253871   201.458659
   41    1.427530    2.448941   10.163688   10.042811     1.249619    71.484787
   42    0.011319    4.859180   10.088105   10.051975     1.232273    57.888015
   43    5.597811    0.004154   10.162905   10.038458     1.239144    73.112464
   44    4.217746    2.430939   10.097896   10.051875     1.212053    58.082165
   45    2.820850    4.872445   10.187968   10.050832     1.258122   203.292898
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       450.0000
