    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    1.402619    0.809803    1.000195    9.990560     1.235130    90.176472
    2   -0.000042    3.239284    1.000195   10.007745     1.235156   110.439094
    3   -1.402661    5.668692    1.000195    9.985995     1.235144    68.625715
    4    4.207858    0.809803    1.000195   10.038079     1.235142   109.844230
    5    2.805197    3.239284    1.000195   10.071566     1.235170   128.588219
    6    1.402577    5.668692    1.000195   10.059347     1.235156   129.863942
    7    7.013181    0.809803    1.000195   10.104862     1.235117   131.229204
    8    5.610519    3.239284    1.000195   10.085806     1.235142   110.289270
    9    4.207900    5.668692    1.000195   10.038592     1.235130   109.939975
   10    0.000000    0.000000    3.290383    9.925355     1.211510    15.327287
   11   -1.402619    2.429408    3.290383    9.932217     1.211496    15.347678
   12   -2.805281    4.858889    3.290383    9.924626     1.211524    15.329947
   13    2.805239    0.000000    3.290383    9.973655     1.211524    15.514346
   14    1.402619    2.429408    3.290383    9.993696     1.226721    15.622503
   15   -0.000042    4.858889    3.290383    9.967563     1.226691    15.503708
   16    5.610561    0.000000    3.290383    9.989750     1.226737    15.602113
   17    4.207942    2.429408    3.290383   10.001715     1.226753    15.629595
   18    2.805281    4.858889    3.290383    9.980994     1.226721    15.571084
   19   -0.005197    1.626551    5.552178   10.005844     1.212490    15.500162
   20   -1.398601    4.050537    5.539607    9.999289     1.213558    15.455835
   21   -2.815666    6.487969    5.538198   10.005247     1.202253    15.514346
   22    2.815367    1.631507    5.559188    9.985449     1.206889    15.484204
   23    1.409684    4.060099    5.578378    9.967575     1.221795    15.416827
   24    0.010608    6.484668    5.553784    9.987771     1.221209    15.453175
   25    5.612101    1.618804    5.559658    9.968905     1.207668    15.329060
   26    4.193841    4.054122    5.564906    9.962612     1.195896    15.360976
   27    2.797589    6.480929    5.583155    9.963581     1.219890    15.356543
   28    1.406322    0.841463    7.798936    9.964895     1.199282    15.544488
   29    0.007002    3.256207    7.820357    9.948311     1.222834    15.480658
   30   -1.407080    5.691446    7.773128    9.965088     1.213315    15.494842
   31    4.219707    0.824408    7.835983    9.963293     1.230535    15.556900
   32    2.791062    3.270835    7.884113    9.971132     1.207765    15.667716
   33    1.416720    5.691788    7.884152    9.972409     1.239754    15.661511
   34    7.006898    0.826500    7.839233    9.944040     1.205817    15.448743
   35    5.604986    3.260777    7.793022    9.967974     1.200146    15.493956
   36    4.197494    5.679529    7.843228    9.955252     1.203112    15.535623
   37    0.022058    0.052184   10.093157   10.046707     1.227804    62.005079
   38   -1.412613    2.486716   10.102752   10.050412     1.242737    62.625653
   39   -2.778632    4.898647   10.111328   10.047653     1.226707   119.430322
   40    2.788188    0.026675   10.093236   10.044630     1.236738    63.728501
   41    1.394174    2.460507   10.196623   10.044243     1.265713   163.598336
   42   -0.039925    4.895826   10.098209   10.049988     1.250578    76.718884
   43    5.586282    0.064472   10.196349   10.048261     1.234538   161.293347
   44    4.223053    2.474544   10.117634   10.035520     1.215317    81.314677
   45    2.829560    4.904251   10.231908   10.061801     1.261510   204.152836
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       450.0000
