    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    1.402619    0.809803    1.000195   10.006000     1.235130   144.434129
    2   -0.000042    3.239284    1.000195   10.002697     1.235156    75.478623
    3   -1.402661    5.668692    1.000195   10.027996     1.235144    67.729429
    4    4.207858    0.809803    1.000195   10.040835     1.235142    98.985074
    5    2.805197    3.239284    1.000195   10.096705     1.235170    81.554041
    6    1.402577    5.668692    1.000195   10.048526     1.235156   108.319391
    7    7.013181    0.809803    1.000195   10.077708     1.235117    69.699308
    8    5.610519    3.239284    1.000195   10.060769     1.235142    90.305019
    9    4.207900    5.668692    1.000195   10.050948     1.235130   139.919011
   10    0.000000    0.000000    3.290383   10.003437     1.226722    15.629595
   11   -1.402619    2.429408    3.290383    9.914179     1.211496    15.281188
   12   -2.805281    4.858889    3.290383    9.904718     1.211524    15.267003
   13    2.805239    0.000000    3.290383    9.952528     1.226706    15.472679
   14    1.402619    2.429408    3.290383    9.940844     1.226721    15.415941
   15   -0.000042    4.858889    3.290383   10.022347     1.226691    15.721795
   16    5.610561    0.000000    3.290383    9.938935     1.226737    15.407075
   17    4.207942    2.429408    3.290383   10.024527     1.211482    15.724455
   18    2.805281    4.858889    3.290383    9.988530     1.226721    15.584382
   19    0.001536    1.615152    5.542466   10.028016     1.216303    15.579063
   20   -1.399510    4.054472    5.549241   10.008135     1.213932    15.511686
   21   -2.808306    6.479799    5.562282    9.996938     1.207933    15.514346
   22    2.810873    1.620065    5.575323    9.959731     1.222709    15.387572
   23    1.407610    4.052730    5.567961    9.942674     1.215806    15.285620
   24   -0.001788    6.475018    5.573639    9.962170     1.218398    15.404416
   25    5.597231    1.622200    5.549476   10.012623     1.205163    15.527644
   26    4.194742    4.051542    5.565689    9.974989     1.211365    15.382252
   27    2.800421    6.468415    5.559228    9.979968     1.218487    15.399983
   28    1.409503    0.819030    7.829874    9.995771     1.232930    15.624276
   29    0.000210    3.231645    7.801834    9.989546     1.212119    15.571084
   30   -1.423600    5.678458    7.843228    9.963849     1.208609    15.509913
   31    4.198197    0.789906    7.862221   10.003544     1.232348    15.681014
   32    2.784683    3.251389    7.867195    9.968939     1.195058    15.525871
   33    1.407677    5.670703    7.861360    9.972637     1.232699    15.547148
   34    6.988952    0.808024    7.782840    9.968540     1.202777    15.459381
   35    5.598922    3.249720    7.799367    9.984364     1.198788    15.518779
   36    4.198335    5.657300    7.839312    9.970898     1.230826    15.505481
   37    8.373511    0.026063   10.050667   10.066043     1.218977    21.632318
   38    6.989044    2.423344   10.075965   10.085891     1.238691    19.924853
   39    5.604388    4.825793   10.156835    9.880053     1.163888    17.250180
   40   -1.442279    7.282444   10.192472    9.808409     1.027582    16.954077
   41    1.359842    2.439072   10.178139    9.856780     1.142940    17.418621
   42   -0.031025    4.839101   10.093510   10.065671     1.222175    22.709456
   43    5.573309    0.022674   10.183347    9.862274     1.137725    17.440785
   44    4.200103    2.427171   10.098640   10.064042     1.203962    23.129674
   45    2.785617    4.867584   10.193333    9.815439     1.025145    16.984220
   46   -1.617315    7.262861   12.309682    7.192234     0.659039    35.428561
   47    5.556881    4.907291   12.393214    7.279495     0.700516    32.517183
   48    1.471902    7.187157   12.441657    7.278518     0.679346    35.507462
   49    7.023040    2.365555   13.349587    7.321060     0.634728    47.775320
   50    2.893112    5.008656   12.312188    7.139192     0.686976    34.562417
   51    1.424067    2.307380   12.445025    7.324955     0.693818    35.766330
   52   -0.679163    7.239830   12.603122    0.312742     0.063942    19.361904
   53    6.584673    3.124405   12.889082    0.326387     0.047935     2.320060
   54    2.441609    4.185946   12.606020    0.377216     0.091148    21.215647
   55    2.053708    6.334492   12.519824    0.336551     0.077765     7.306814
   56    6.208264    0.684203   12.732983    0.286766     0.087582     3.552342
   57    0.479781    2.241567   12.736194    0.300017     0.028159     3.539931
   58    1.867104    1.376657   12.521743    0.281121     0.044292     5.349347
   59   -2.421343    5.823189   12.508859    0.305005     0.075276     5.676478
   60    4.545155    4.984364   12.509916    0.300188     0.053337     5.645449
   61    6.907811    2.552077   14.299615    0.348394     0.061503   638.234487
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       496.0000
